logFC	logCPM	LR	PValue	FDR
PA14_23680	1.33992782004845	6.12902018200805	5.82611249301783	0.0157899791484223	1
PA14_28150igr	2.22822639868522	0.371011565308446	5.78470700887686	0.0161661922380823	1
PA14_39240	1.42855201589572	7.20978877589845	5.76921640168004	0.0163093052185794	1
PA14_57710	-1.29741755533225	5.76155794649076	5.76644450563003	0.0163350513714267	1
PA14_26990igr	1.75401196566148	3.19965043166624	5.74169811211576	0.0165667682321342	1
PA14_59510	-1.52733153238773	3.1287642246673	5.72562414130637	0.0167190928928234	1
PA14_11750igr	-1.00867189730466	4.92730847480589	5.72352082216069	0.0167391315502316	1
PA14_10380	1.79228990334438	4.31017984335263	5.71913262956341	0.0167810183503118	1
PA14_65110igr	1.4646240487579	0.948753595755239	5.6512581474823	0.0174428530167619	1
PA14_11910igr	1.65025276884954	1.88296714734512	5.63887245539256	0.0175665008498814	1
PA14_26150	0.99729026449247	4.45257426508662	5.61842713711783	0.0177725917403427	1
PA14_26310igr	1.55436273193498	3.96511629029157	5.59624032395838	0.0179990629368319	1
PA14_57720	-1.26834875081086	5.62777329817594	5.54306863805824	0.0185540206417749	1
PA14_03680	-1.48239517746465	3.96169606545122	5.49085230908088	0.0191162218078016	1
PA14_40650igr	-2.22335531570134	-0.676784076245114	5.48266653027731	0.0192059394570656	1
PA14_29760	1.64076849515205	6.94371187573159	5.4811794402998	0.0192222848893509	1
PA14_20720igr	1.54869206395648	6.57637443110598	5.4449153457984	0.0196253660276127	1
PA14_42790igr	1.37811428991181	2.15904662258196	5.40786216312055	0.0200462514830147	1
PA14_52120	-1.12303690054586	3.49135144436224	5.38504074730504	0.0203101138416306	1
PA14_39260igr	1.15012656470206	1.11180466286332	5.3751936046644	0.0204250740319091	1
PA14_61320	1.36991266882952	6.39097073657109	5.35573823614752	0.0206541883418089	1
PA14_02530igr	-1.64273742953607	1.20663979455437	5.34064463040017	0.0208337675721704	1
PA14_41540igr	2.89383254003923	-0.388055943274775	5.29300603912319	0.0214112304165373	1
PA14_34720igr	-1.62210620698538	0.0769049214724897	5.29274944516659	0.0214143852523349	1
PA14_25970igr	3.64400216234067	-0.781932161354688	5.25304308644563	0.0219084242650671	1
PA14_55960	0.939287692055198	5.81773617040832	5.23436849486654	0.0221448463955565	1
PA14_00640igr	1.68964770409317	1.1785600677907	5.22215495352477	0.0223008991401504	1
PA14_14280igr	-1.3489157166712	5.10720849234387	5.21147801188794	0.022438251972489	1
PA14_08590	-2.29504797035225	8.94868535939483	5.2048433403279	0.022524044583186	1
PA14_61830	-2.48110571440316	5.80335890767884	5.14949229345135	0.0232531710143602	1
PA14_41530igr	3.24891333605457	-0.130289210268586	5.12956579640103	0.0235216111874044	1
PA14_14780igr	1.49655919135502	-0.196935843841481	5.11676763065667	0.0236957149472443	1
PA14_70890	-2.23853306614919	8.51580139305894	5.09617102915658	0.023978718855998	1
PA14_42770igr	1.84767534658173	2.17426426046567	5.09477710033798	0.0239979981108281	1
PA14_25440igr	3.55658767729653	-0.791471702067156	5.094202522245	0.0240059497081003	1
PA14_45400	1.28717879646409	6.92836462234028	5.0915540740925	0.024042636984274	1
PA14_37680igr	1.09463353309151	3.04288158065035	5.08586054074481	0.0241217029660617	1
PA14_08930igr	-1.54806932640611	0.115057351557002	5.07806775406113	0.0242303587819294	1
PA14_55634	-2.22130580095384	8.52109726131093	5.04579055421385	0.024685840618475	1
PA14_45410	0.982099418308779	4.43504304463797	5.03644983607253	0.0248193039812222	1
PA14_73230igr	-1.15414685770273	1.24054216089717	5.02729122109723	0.0249508927767641	1
PA14_18720	1.78785466487913	7.35102052487714	4.99963838276437	0.0253526151301462	1
PA14_03720igr	-0.992829713137878	3.4724670449892	4.98491828949758	0.025569192590305	1
PA14_46020igr	1.14619066150245	3.97162698646563	4.97807516405064	0.0256705292757503	1
PA14_26280igr	1.74038614457143	1.08902602093845	4.96357357308483	0.0258866578359986	1
PA14_44480	1.46544481838127	8.34139536863815	4.9621511715974	0.0259079585563297	1
PA14_62070	-2.19161575410942	8.48884542769133	4.95246228345536	0.0260535367350154	1
PA14_63940igr	2.40931072937357	-0.145271711603181	4.93855016870463	0.0262640580846148	1
PA14_59490	-1.13796500203497	3.23429523171288	4.92767005729366	0.0264299298900838	1
PA14_56540igr	-1.19459166563373	0.758672905372265	4.91605451199778	0.0266082158148922	1
PA14_06350igr	2.87037809389851	-0.153634810884338	4.90751846483022	0.0267400313972572	1
PA14_09350	1.53969633870228	1.6077754675258	4.89463449102861	0.0269402756570628	1
PA14_56090igr	2.42293754793464	-0.263430292478602	4.84853494450732	0.0276696243100031	1
PA14_17330igr	3.48608576042169	-0.472275142177281	4.83112343036078	0.0279504120542096	1
PA14_56010	1.36137409292567	6.51634662517173	4.83102322303588	0.0279520366056818	1
PA14_56000igr	1.87664307981518	2.50634298635572	4.82352771560129	0.0280738320114109	1
PA14_50290igr	1.53558344490604	6.88498832024079	4.82280672612921	0.028085576534291	1
PA14_70010	0.944824835290676	4.43633853232299	4.81522315176946	0.0282094189693365	1
PA14_23370igr	1.81350605402829	2.33879241355043	4.81519569935229	0.0282098683078292	1
PA14_22740	-0.927650749684024	3.73940239208899	4.80265733394345	0.0284158757415602	1
PA14_19540igr	1.85010717822069	0.110396924232105	4.77668549099676	0.0288475943476385	1
PA14_28060	1.12473547985507	5.48495234028517	4.74560112582634	0.0293732896472212	1
PA14_14290igr	-1.49001113366179	6.1635673445009	4.74222177839192	0.0294310390397674	1
PA14_49160igr	-2.30895155898799	2.51067106466589	4.73021858302566	0.0296371185758731	1
PA14_39250	1.03245200523262	4.7950655728961	4.71812246014344	0.0298463148329146	1
PA14_00000igr	0.782080393959399	4.36155870531122	4.70999423910668	0.0299877520803679	1
PA14_45410igr	0.841601745089768	4.64797535075792	4.70391374002017	0.0300940139629255	1
PA14_10950igr	3.38728981718907	-0.811371623064942	4.66898079976774	0.0307121483091426	1
PA14_58900igr	-1.08820932542756	4.39105962448018	4.66661408197509	0.0307545029735371	1
PA14_10610igr	3.41264281656939	-0.714502466858316	4.66382560932902	0.0308044835009176	1
PA14_57690igr	-2.36815005292564	1.19197169968644	4.66268917151146	0.030824877273998	1
PA14_68500igr	3.63179583126015	-0.700966360365991	4.61390797631316	0.0317136819320215	1
PA14_65450igr	1.22594717656569	1.72422041099496	4.61323785765193	0.0317260761307935	1
PA14_36860igr	2.09539138102663	0.974910306771842	4.60758247686018	0.031830876911162	1
PA14_49970igr	1.00617529546621	3.98251504366356	4.606818757085	0.0318450571857843	1
PA14_26080igr	3.60219296283675	-0.689544218482846	4.58860671029193	0.0321851673712355	1
PA14_23390	1.75866908268603	6.53417282805134	4.56957336200395	0.0325446695202683	1
PA14_26330	0.736007940950451	4.00195898601481	4.56147482149879	0.0326989038372075	1
PA14_59380	-0.859283162300182	4.78089917828693	4.54603569871532	0.0329950554903023	1
PA14_38580igr	2.12000251746671	-0.274698406575909	4.52192997072898	0.0334630628584674	1
PA14_67930igr	2.10194038488451	0.67983086316015	4.51396062492595	0.0336193068604151	1
PA14_20750	1.58373386307344	9.252231394125	4.48141361552631	0.0342653682986396	1
PA14_36790igr	2.33060695022747	0.0585320341580422	4.46610914434251	0.0345736365064637	1
PA14_68680igr	-1.24749711072951	1.54133733202137	4.46410032820148	0.0346143135410821	1
PA14_57250igr	-1.2606220163069	4.07457674940781	4.46234768312356	0.0346498441740875	1
PA14_41750igr	-1.15949973868299	1.05564491485987	4.46231169202573	0.0346505742058451	1
PA14_10400igr	3.61749416352914	-0.843562976383553	4.45766774707562	0.0347449055219366	1
PA14_20700igr	1.06186720247225	5.01741066519703	4.4469594249463	0.0349634459753312	1
PA14_23770	-0.94134203006086	3.48381829813817	4.44616981880935	0.0349796174282953	1
PA14_29800	1.42163019660179	6.8732467714532	4.44439346806878	0.0350160264093483	1
PA14_55860	0.725536525298848	4.71990728986718	4.43357001436673	0.0352387275605091	1
PA14_52880igr	3.72659547116851	-0.580857548282114	4.42137954202783	0.0354913312547412	1
PA14_38140igr	-0.973222246694847	5.92017024676357	4.40483929822077	0.0358371010712509	1
PA14_65200igr	-1.97851843952929	7.66262569910975	4.37848695157606	0.0363952914946747	1
PA14_42030igr	3.28182358731347	-0.806749189064434	4.35698245075043	0.0368575374774872	1
PA14_63480igr	1.95035949734023	-0.0765776018177466	4.34212775158079	0.0371804309268355	1
PA14_00360igr	3.4655084792105	-0.843201943764503	4.29529548712853	0.0382179543760595	1
PA14_13950igr	-1.11138298605304	2.07464923411774	4.29505712125798	0.0382233120707019	1
PA14_09990igr	2.00653791331686	0.506295330131388	4.29437536688038	0.0382386400527818	1
PA14_63220	-1.36767551242011	4.39175088225406	4.29400701786764	0.0382469243776064	1
PA14_45480igr	1.17977113442406	4.07539147655293	4.28922640784914	0.0383546131333678	1
PA14_08100	1.30147998178511	5.70662889345441	4.27799917737218	0.0386087711606762	1
PA14_39260	1.03076951180135	4.01037791650606	4.27624608356441	0.0386486161775179	1
PA14_45560igr	1.00149966009913	4.21820891354539	4.25147498470789	0.0392162559640406	1
PA14_25340igr	-2.59937123171436	-0.918244764024025	4.2473470194418	0.0393116967446102	1
PA14_58350igr	1.16926918016113	1.12027555647637	4.24450656110845	0.039377511157278	1
PA14_01490igr	2.19911998874315	2.93502285203666	4.23471451442933	0.0396052837887549	1
PA14_28740	-1.93617451499656	6.74216088469979	4.22641154996009	0.0397995018353244	1
PA14_59430	-1.49523500509338	2.65676164781812	4.22625681326189	0.0398031308161	1
PA14_39320igr	-1.43314868640679	-0.317828412881199	4.15083423446259	0.0416140169449373	1
PA14_50830	0.740808856452731	5.11792340451974	4.07727221646987	0.0434637717351933	1
PA14_35970igr	2.25927943223883	0.821622517996671	4.07514834330923	0.0435184446931357	1
PA14_36330	0.967512755518287	3.35762952949816	4.06876040497599	0.0436833201379656	1
PA14_57710igr	-2.58192489094612	0.0550624006947226	4.06639116136733	0.0437446383017102	1
PA14_68890igr	2.09396083087724	0.294256381151586	4.04807155880102	0.0442218347188538	1
PA14_62990	0.790446885131158	4.25982048181542	4.04624386157088	0.0442697429515365	1
PA14_39500igr	1.09095441423164	2.40403648155524	4.04618978191596	0.0442711613380161	1
PA14_69890	0.816243304199947	4.01738164830739	4.03804017480478	0.0444854547380906	1
PA14_27600igr	-2.32599636816054	5.92081164452895	4.02945386764782	0.0447124128351202	1
PA14_58890igr	1.18199620736175	0.881385661693228	4.0290857357826	0.0447221707153499	1
PA14_59360igr	-1.96172849156972	11.264004460768	4.02337293430247	0.0448738846950648	1
PA14_10370igr	1.33638458476704	3.60913475890149	4.01302234306397	0.0451501458746404	1
PA14_23770igr	-1.03524276131597	1.00501336929967	3.98665913692228	0.0458619129039026	1
PA14_60180	-1.3043240618781	6.1950356527889	3.98480452204624	0.0459124277604162	1
PA14_15230igr	3.52551526745464	-0.5627114257192	3.9829639754285	0.0459626174009136	1
PA14_32930igr	1.43008406052932	0.287400605158877	3.96987822478765	0.0463211221901427	1
PA14_23750	-0.912425050794092	6.25130105966693	3.96122623337957	0.0465597747828356	1
PA14_43710	1.26520340262239	6.69768122836582	3.94412455957832	0.0470353210739709	1
PA14_26140igr	1.6123083863164	0.537706913938493	3.94375131305351	0.0470457568695252	1
PA14_14300	-1.23260254968037	7.62930455555352	3.93089462640617	0.0474067185147115	1
PA14_43550igr	1.73928403583396	0.670676481827069	3.91841802453379	0.0477598028692888	1
PA14_68440igr	-0.690430215781519	4.68840600621876	3.89837895379324	0.0483327220740137	1
PA14_39270	1.00427922096811	6.05432199937344	3.87557269500852	0.0489935922435812	1
PA14_69780igr	1.2665305576716	2.01519405651732	3.87474397885442	0.0490177853261975	1
PA14_17860igr	-3.30308188196304	-0.889179027128813	3.84083653469385	0.0500185598720099	1
PA14_39460igr	-1.12437118637122	5.93615296719733	3.83468839240535	0.0502023218661014	1
PA14_67140igr	1.64439424878996	0.0767999824902047	3.82577329047413	0.0504700539792623	1
PA14_23480igr	-1.57612024056125	4.13185340455507	3.82446114389159	0.0505095866730761	1
PA14_50640	-0.734473768606041	3.94988121998336	3.82420214767171	0.0505173936456352	1
PA14_28090igr	1.44770100021412	1.12054308809354	3.80953778595966	0.0509615117203751	1
PA14_18720igr	1.42249756040196	3.26599372001287	3.80919619888398	0.0509719059320703	1
PA14_28220igr	2.7945866230264	-0.0277622819647221	3.79359984910111	0.0514488859387324	1
PA14_66400igr	1.37236314743328	0.687488818274673	3.78336896909815	0.0517643371433627	1
PA14_50240igr	1.58380209884679	3.97815985948079	3.7811015883834	0.0518345244098427	1
PA14_28070	-0.898296384160891	3.52103316372903	3.7690482164213	0.052209333299269	1
PA14_70690	0.933450815854907	4.2167254130441	3.76406594930984	0.0523650974507567	1
PA14_05110igr	1.7169125115767	1.44684176660148	3.75858587152491	0.052536993145295	1
PA14_50650	-0.689700944150645	4.75490662100782	3.75089616936976	0.0527792066783756	1
PA14_50280	1.24253580039026	7.03931428482996	3.74825452728524	0.0528626868073789	1
PA14_39220	1.01403369957561	5.34338195772855	3.74383565705945	0.0530026428361235	1
PA14_64530igr	-0.924345946454964	1.44563517079394	3.73351971268957	0.0533309023655735	1
PA14_03670	-1.40912064600493	4.06418163534356	3.73242834140247	0.0533657561631324	1
PA14_06270igr	1.81385694428549	0.0978109496971065	3.73179951145222	0.0533858492933591	1
PA14_45660igr	0.979039611033946	4.24827223792511	3.7256411412551	0.0535830529312212	1
PA14_28650igr	-1.26599818687226	1.96228055366739	3.72018040922683	0.0537585621974216	1
PA14_08140igr	2.54614031047999	1.76589411588381	3.71326456394636	0.0539817135961919	1
PA14_03650	-1.36173049442019	4.21938904047179	3.70858538730686	0.0541332515689481	1
PA14_30340igr	-1.37583789378476	-0.066350240452805	3.7080290651638	0.0541512983553486	1
PA14_51770	-0.618411809710458	4.97027735084743	3.70379851061218	0.054288743973067	1
PA14_71440igr	1.22326089458044	0.728080855741953	3.69199660508211	0.0546741314684028	1
PA14_30160igr	-1.16101330900328	2.60254370098318	3.68329686762823	0.0549600747165558	1
PA14_20720	1.29580450498509	7.89971122156887	3.67752005408282	0.0551508227764929	1
PA14_09050igr	-1.08009080052791	1.575596737566	3.67406706720787	0.055265174075467	1
PA14_06420igr	1.94936899773638	-0.0772048673230825	3.66982179919207	0.0554061077160575	1
PA14_60280	0.769335617193075	4.58124014530425	3.66383072280175	0.0556056471969435	1
PA14_11880igr	1.59778104494122	1.22503673847958	3.64803366233773	0.0561354493164019	1
PA14_50220igr	1.36803663369944	6.24712204344649	3.63869530390942	0.0564511557627445	1
PA14_52110	-0.869260955577173	3.3112749767395	3.62460568591544	0.0569310615344664	1
PA14_23630igr	1.32604794244593	0.585804524355414	3.60727326035137	0.0575273686284394	1
PA14_08150	1.23540031125148	6.20770500226041	3.60632902235922	0.0575600442251994	1
PA14_39090	1.09321597145688	4.48604663520539	3.59360068040117	0.0580024406869149	1
PA14_62800	-2.70398363336457	10.3613909809945	3.59066655554966	0.0581049328312646	1
PA14_55540igr	2.05346310154615	0.0278599067346311	3.5899603676481	0.0581296294499751	1
PA14_65430	0.902015624385103	5.80608010028663	3.58799133828979	0.0581985487433902	1
PA14_02180	0.948468395840254	4.29932941405142	3.58463541607653	0.058316211730529	1
PA14_36370	1.00097851569006	3.57295230693298	3.57509958758921	0.0586519318794524	1
PA14_02220igr	1.77830594399546	1.31331311906063	3.56326393035858	0.0590714795163484	1
PA14_68490igr	1.1377235977237	0.806674227377814	3.55859048129749	0.0592380203334329	1
PA14_23200	-0.606597905771509	5.11756475876701	3.54933961637759	0.0595691536060082	1
PA14_08750igr	-0.98508524904001	5.76959769257378	3.54763786609824	0.059630281532507	1
PA14_09550igr	1.86077011887258	0.122260087830424	3.53579274102821	0.0600576183693969	1
PA14_04580igr	-1.66607498629852	-0.456107788986786	3.53353696476743	0.060139368656789	1
PA14_08690igr	-1.25739800756909	5.66776641797722	3.5316581268653	0.0602075488951901	1
PA14_58060igr	1.68098155668217	0.152587963339936	3.52474554096544	0.0604591050764588	1
PA14_70830igr	-1.53058210968658	-0.283596056412543	3.52262972609607	0.0605363251158149	1
PA14_06290igr	-0.763018074955166	4.09181138288398	3.51152024386031	0.0609435093488039	1
PA14_50730	-0.904415868484406	6.25117524542555	3.50558371254745	0.0611622889259679	1
PA14_62150	-0.672451020553324	4.40714082902992	3.50258613454061	0.0612730764734848	1
PA14_50410igr	1.44907006370427	0.921089855151452	3.49496446749913	0.0615557291395708	1
PA14_39750	0.855128524025004	4.08964604794884	3.48619262159516	0.0618827560452674	1
PA14_55940	1.72556749315178	12.0251164186716	3.48481261385893	0.0619343729097248	1
PA14_40690	-0.824632989361419	3.84485098429605	3.46753719722775	0.0625844254475243	1
PA14_20730	1.34421252251259	8.3618640475107	3.46181968478277	0.0628011662233183	1
PA14_34360igr	3.30811025367224	-0.801375772883403	3.45879529371844	0.0629161388668952	1
PA14_49270	0.899372115915586	5.08908706306745	3.45469118406324	0.063072516034658	1
PA14_65450	1.12005873997469	6.28530464285021	3.45160877073511	0.0631902363204197	1
PA14_10370	0.875348669001367	4.27218040814685	3.4464235410366	0.0633887938367838	1
PA14_09810igr	1.28326481196695	1.82752632705351	3.43800523755922	0.0637125730150288	1
PA14_08970igr	-1.15992334905234	0.727124724851706	3.4375073363458	0.0637317781081498	1
PA14_66890igr	1.45204756842967	0.935227314447035	3.43261768099725	0.0639207106835331	1
PA14_58710	-1.35283873291587	8.1398829834429	3.43242929473226	0.0639280017244945	1
PA14_38820igr	-1.10534971437953	5.65257067001143	3.42187004064551	0.0643380940138477	1
PA14_03900igr	-0.875397830219804	3.33025837636635	3.41842155069378	0.0644726309696814	1
PA14_54030igr	-0.761405525248632	1.92311796687762	3.4093294474238	0.0648287848087686	1
PA14_20760	1.1727930798114	7.47224963516006	3.40363483918783	0.0650529214870338	1
PA14_16410igr	0.952481868668481	2.8481052055111	3.39422566400881	0.0654250756724387	1
PA14_14310igr	-1.30707996466518	0.992859196660851	3.39364807788456	0.0654479944216564	1
PA14_55290igr	2.41057267308856	-0.19564704072176	3.38845491491729	0.0656544456989683	1
PA14_42950igr	3.17238611346357	-0.834635857344634	3.38314929076939	0.0658660860205023	1
PA14_32220igr	-1.72425014345619	0.0718837275759385	3.3778339775638	0.066078843481601	1
PA14_20670igr	-0.903863839239374	2.87812471383055	3.37697713833601	0.066113209048127	1
PA14_52530igr	-2.14121776415875	5.66316827731058	3.37636782223481	0.0661376587259977	1
PA14_08590igr	-1.22909437923646	5.27009526318118	3.375117135183	0.0661878745869252	1
PA14_54690igr	-0.969177007496271	1.61044568274166	3.37364890180513	0.0662468770342643	1
PA14_37830	-0.794868689456667	4.31271383450883	3.37136009773151	0.0663389670212209	1
PA14_15240igr	-1.13836023831515	0.832012977331752	3.36406983964251	0.0666332029743315	1
PA14_23490	-1.19559491422052	5.77925526855843	3.358342466366	0.0668653385021754	1
PA14_48000igr	1.43379980375905	0.350725715057989	3.35100493152201	0.0671639987466233	1
PA14_50290	1.59599977561924	11.1298867651643	3.35020753607529	0.0671965409704124	1
PA14_01520	1.20849390433855	1.80047610854061	3.34638220740209	0.067352889608628	1
